word	source	identifier
Glucose	MESH	D005947
D-Lactate	MESH	D019344
Pentose Phosphate	MESH	D010429
Glucose-6-P	MESH	D005947
2-Fructose	MESH	D005632
Ribose-5P	MESH	D012266
Fructose-6-P	MESH	D005632
Methylglyoxalt		
Fructose-1,6-PP	MESH	D005632
Fructose	MESH	D005632
Mg	MESH	D008274
DHAPI		
Glyceraldehyde-3-P	MESH	D005985
Phosphoenolpyruvate	MESH	D010728
H	MESH	D006859
ADP	MESH	D000244
ATP	MESH	D000255
CaA	MESH	D002118
NAD	MESH	D009243
NADH	MESH	D009243
CO	MESH	D002245
Acetyl-CoA	MESH	D000105
COA	MESH	C479798
oketoglutarate		
