word	source	identifier
Kynurenine	MESH	C029366
Tryptophan		
N-formylkynurenine	MESH	D009584
Dihydroneopterin	MESH	C000976
triphosphate	MESH	C005692
KYNU		
kynurenine	MESH	C029366
KYNA	MESH	C548511
6-Pyruvoyl	MESH	C045652
tetrahydropterin	MESH	C011552
Neopterin	MESH	D019798
3-NAA	MESH	D009536
3-NAO	MESH	C041691
2-amino-3-carboxymuconic	MESH	D000596
6-semialdehyde	MESH	C009338
Phenylalanine	MESH	C119108
Tyrosine		
Alkylglycerol		
2-amino	MESH	D000596
Nitric oxide	MESH	D009569
Tetrahydrobiopterin	MESH	C003402
carbinolamine	MESH	C059780
NAD	MESH	D009243
Picolinic acid	MESH	C030614
