word	symbol	source	hgnc_symbol	entrez
DAP12	DAP12	hgnc_alias_symbol	TYROBP	7305
PI3K/Grb2	PI3K	bioentities_symbol	PIK3CD	5293
PI3K/Grb2	PI3K	bioentities_symbol	PIK3CG	5294
PI3K/Grb2	PI3K	bioentities_symbol	PIK3R5	23533
DAP10	DAP10	hgnc_alias_symbol	HCST	10870
IL-2	IL-2	hgnc_alias_symbol	IL2	3558
PI3K/Grb2	GRB2	hgnc_symbol	GRB2	2885
PI3K/Grb2	PI3K	bioentities_symbol	PIK3CA	5290
PI3K/Grb2	PI3K	bioentities_symbol	PIK3CB	5291
Syk	SYK	hgnc_symbol	SYK	6850
IL-15	IL-15	hgnc_alias_symbol	IL15	3600
IL-18	IL-18	hgnc_alias_symbol	IL18	3606
PI3K/Grb2	PI3K	bioentities_symbol	PIK3R6	146850
PI3K/Grb2	PI3K	bioentities_symbol	PIK3R4	30849
PI3K/Grb2	PI3K	bioentities_symbol	PIK3R3	8503
