word	source	identifier
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
Fructose-6-P	MESH	D005632
Fructose-1,6-BP	MESH	D005632
Citrate	MESH	C102006
NAD	MESH	D009243
NADH	MESH	D009243
Glyceraldehyde	MESH	D005985
Oxaloacetate	MESH	D010071
Succinate	MESH	D013386
NAOH NAD	MESH	D009243
3-Phosphoglycerate	MESH	C005156
NADHD		
2-Phosphoglycerate	MESH	C008885
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Formate	MESH	D005561
PFL	MESH	C062400
Lactate	MESH	D019344
Acetyl CoA	MESH	D000105
ATP	MESH	D000255
Acetyl	MESH	C011632
ACH	MESH	C550937
ADP	MESH	D000244
Acetate	MESH	D000085
Ethanol	MESH	D000431
