word	source	identifier
succinyl-CoA	MESH	C012046
acetaldehyde	MESH	D000079
aconitate	MESH	D000156
O Ala	MESH	D000409
ethanol	MESH	D000431
Arg	MESH	D001120
asparagine	MESH	D001216
Asn	MESH	D001216
Asp	MESH	D001224
Cys	MESH	D003545
O fructose	MESH	D005632
O fructose-6-P	MESH	D005632
fructose-1,6-bis-P	MESH	D005632
fumarate	MESH	D005650
GABA	MESH	D005680
O glucose	MESH	D005947
O glucose-6-P	MESH	D005947
glucose	MESH	D005947
isocitrate	MESH	D007523
O Leu	MESH	D007930
Lys	MESH	D008239
O Met	MESH	D008715
oxaloacetate	MESH	D010071
O Phe	MESH	D010649
pyruvate	MESH	D011773
Ser	MESH	D012694
succinate	MESH	D013386
sucrose	MESH	D013395
sucrose-6-P	MESH	D013395
Thr	MESH	D013912
Trp	MESH	D014364
Tyr	MESH	D014443
UDP	MESH	D014530
O val	MESH	D014633
Glu	MESH	D018698
lactate	MESH	D019344
