word	source	identifier
3-phosphoglycerate	MESH	C005156
2-phosphoglycerate	MESH	C008885
1,3-bisphosphoglycerate	MESH	C015891
Butyryl-CoA	MESH	C024343
Fructose-6-phosphate	MESH	C027618
Fructose-1,6-bisphosphate	MESH	C029063
3-hydroxybutyryl-CoA	MESH	C030372
acetaldehyde	MESH	D000079
acetoacetate	MESH	D000090
acetone	MESH	D000096
ethanol	MESH	D000431
butanol	MESH	D000440
Glucose	MESH	D005947
Glyceraldehyde-3-phosphate	MESH	D005986
Nucleoside	MESH	D009705
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Glucose-6-phosphate	MESH	D019298
acetic acid	MESH	D019342
