word	source	identifier
Fe	MESH	D007501
FB	MESH	C556348
Biotin	MESH	D001710
IroB	MESH	C066113
FdolHD	MESH	C044298
Iron	MESH	D007501
Zinc	MESH	D015032
carbohydrate	MESH	D002241
Glucose	MESH	D005947
Hexonate		
Fructose	MESH	D005632
Trehalose	MESH	D014199
amino-acids	MESH	D000596
potassium	MESH	D011188
TrpABCDE AsnA	MESH	C528802
LysA	MESH	C026591
LysC	MESH	C026591
PheA	MESH	C026650
Cys	MESH	C046557
PBP66	MESH	C116738
L-iodonate D-Galacturonate	MESH	C075923
Purine	MESH	D011687
pyrimidine	MESH	C030986
molybdopterin	MESH	C022261
D-Gluconate	MESH	C030691
5-dehydro	MESH	C063018
2,5-didehydro	MESH	D018119
D-Ghacgnate 2-dehydro	MESH	C063018
D-Galacturonate D-Glucuronate	MESH	C027963
D-Galactonate	MESH	C007792
SEN1435D-Gluconate	MESH	C064895
2-dehydro-3deoxy	MESH	C036137
D-Ghuconate-6P	MESH	D010695
D-Galactonate-6P D-Galactonate	MESH	C007792
D-Altronate D-Mannonate	MESH	C014078
PRO	MESH	C098830
PHE	MESH	C040798
ARG	MESH	C545206
NAD	MESH	D009243
Putrescine	MESH	D011700
2-KG	MESH	D020410
ASN	MESH	C574777
Nitrite	MESH	D009573
Carbamoyl	MESH	D002221
Sulfite	MESH	D013447
Nitrate	MESH	D009566
DMSO	MESH	D004121
Thiosulfate	MESH	D013885
TMAO	MESH	C005855
CO2 5,10-Methylene	MESH	D002245
NH4 THF	MESH	C006461
Quinone	MESH	D011809
Glycerol3P	MESH	D005990
NADH	MESH	D009243
Sucinate		
Formate	MESH	D005561
P-Serine	MESH	C047902
Malonyl	MESH	D008316
ATP	MESH	D000255
Acetate	MESH	D000085
acetaldehyde EtOH	MESH	D000079
VAL CDE	MESH	C062499
LEU	MESH	C080984
ALA	MESH	C114767
Pyruvate	MESH	D011773
D-aminoacid	MESH	C503860
P-acetaldehyde	MESH	D000079
Sulfate Thiosulfate	MESH	D013885
