word	symbol	source	hgnc_symbol	entrez
CGAS	CGAS	hgnc_symbol	CGAS	115004
SIRT3	SIRT3	hgnc_symbol	SIRT3	23410
CGAS	CGAS	hgnc_symbol	CGAS	115004
TREX1/	TREX1	hgnc_symbol	TREX1	11277
DNase2	DNASE2	hgnc_symbol	DNASE2	1777
STING	STING	hgnc_alias_symbol	TMEM173	340061
E2F	E2F	bioentities_symbol	E2F3	1871
E2F	E2F	bioentities_symbol	E2F8	79733
E2F	E2F	bioentities_symbol	E2F1	1869
E2F	E2F	bioentities_symbol	E2F2	1870
E2F	E2F	bioentities_symbol	E2F4	1874
E2F	E2F	bioentities_symbol	E2F5	1875
E2F	E2F	bioentities_symbol	E2F6	1876
E2F	E2F	bioentities_symbol	E2F7	144455
IRF3	IRF3	hgnc_symbol	IRF3	3661
p16	p16	hgnc_alias_symbol	CDKN2A	1029
FOXA1	FOXA1	hgnc_symbol	FOXA1	3169
IKBa	IKBA	hgnc_alias_symbol	NFKBIA	4792
p53	p53	hgnc_alias_symbol	TP53	7157
IFN-B	IFNB	bioentities_symbol	IFNB1	3456
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
