word	source	identifier
9-cis-Retinal	MESH	C031390
9-cis-Retinolo	MESH	C015329
P09-cis-Retinoate	MESH	C026296
Didehydroretinol	MESH	C024366
Dihydroretinol	MESH	C518302
4Oxoretinol	MESH	C041819
4-Oxoretinoic acid	MESH	C002202
4-Hydroxy	MESH	D006880
Retinol	MESH	D014801
Vitamine A	MESH	D024505
O all trans-18-Hydroxy	MESH	D014212
retinoic acid	MESH	D014212
O Metarhodopsin I	MESH	C013110
trans-5,6-Epoxy	MESH	D004852
5,6-dihydroretinok acid	MESH	C043832
Retinyl ester	MESH	C012532
trans-Retinoyl	MESH	C026787
P-glacuronide	MESH	D010695
O Bathorhodopein	MESH	D013481
11-cis-Retinol	MESH	D014801
11-cis Retinal	MESH	D012172
11-cis-Retinyl ester	MESH	C009166
