word	source	identifier
Amino acid	MESH	D000596
Lys	MESH	C026591
homoserine	MESH	C088386
Leu	MESH	C038361
Val	MESH	C081489
Ag	MESH	D012834
Asp	MESH	C108952
octopine		
isoleucine	MESH	C043801
valine	MESH	C521924
Na	MESH	D012964
C	MESH	D002244
PG	MESH	D010400
Riboflavin	MESH	D012256
Phe	MESH	C026650
GeP	MESH	D005857
Purine	MESH	D011687
FeS	MESH	C111959
Purmidine		
ATP	MESH	D000255
Folate	MESH	D005492
ADP	MESH	D000244
AMP	MESH	D000249
Thr	MESH	C055175
Ser	MESH	C530429
Iso	MESH	C080501
TCA	MESH	C000589078
TPP	MESH	D013835
Guo	MESH	C089471
RNO	MESH	C034445
Oacetylserine		
cysteine	MESH	D003545
biotin	MESH	D001710
cartaliteH atoiglateH	MESH	D006859
xerthine		
Carbohydrate	MESH	D002241
