word	source	identifier
lycopene ---phytofluene	MESH	C003140
ferulic acid	MESH	C004999
naringenin	MESH	C005273
prephenic acid	MESH	C005550
geranylacetone	MESH	C009884
naringenin chalcone	MESH	C027329
naringenin chalcone hexose	MESH	C027329
cinnamic acid	MESH	C029010
phenylpyruvic acid	MESH	C031606
fumaric acid	MESH	C032005
4-coumaroyl-CoA	MESH	C058644
D-ribulose-5P	MESH	C100182
phytoene	MESH	C100185
4-caffeoylquinic acid	MESH	C472707
tricaffeoylquinic acid	MESH	C472707
3-dehydroquinate	MESH	C474477
Arg	MESH	D001120
Asn	MESH	D001216
Asp	MESH	D001224
benzaldehyde	MESH	D001547
caffeic acid	MESH	D002109
3-caffeoylquinic acid	MESH	D002726
coumaric acid	MESH	D003373
eugenol	MESH	D005054
fructose	MESH	D005632
D-glucose	MESH	D005947
Gln	MESH	D005973
Gly	MESH	D005998
guanosine	MESH	D006151
caffeic acid hexose	MESH	D006601
coumaric acid hexose	MESH	D006601
ferulic acid hexose	MESH	D006601
maltose	MESH	D008320
mannose	MESH	D008358
pentose phosphate	MESH	D010429
2-phenylethanol	MESH	D010626
Phe	MESH	D010649
7-phosphate	MESH	D010710
phosphoenolpyruvate	MESH	D010728
putrescine	MESH	D011700
pyruvate	MESH	D011773
quercetin	MESH	D011794
quercetin-hexose-deoxyhexose	MESH	D011794
ribose	MESH	D012266
Ser	MESH	D012694
mono-terpenoid	MESH	D013729
Thr	MESH	D013912
tomatine	MESH	D014053
trehalose	MESH	D014199
Trp	MESH	D014364
Tyr	MESH	D014443
benzoic acid	MESH	D019817
kaempferol	MESH	D044949
B-ionone	MESH	D045792
oxaloacetic acid	MESH	D062907
