word	source	identifier
glucose	MESH	D005947
Glucose 6-phosphate	MESH	D019298
lactate	MESH	D019344
pyruvate	MESH	D011773
Creatine	MESH	D003401
Creatinine	MESH	D003404
Citrate	MESH	C102006
Arginine	MESH	D001127
TCA	MESH	C000589078
ketoglutarate t	MESH	C029743
Ornithine	MESH	C008973
Proline	MESH	C489032
succinate	MESH	D013386
Glutamate		
Glutamine	MESH	C578860
Choline	MESH	D002794
Ethanolamine	MESH	D004983
Phosphocholine	MESH	D010767
Phosphoethanolamine	MESH	C005448
Diacylglycerol	MESH	D004075
CDP-choline	MESH	D003566
CDP-ethanolamine	MESH	C006933
CMP	MESH	D003568
Phosphatidylcholine	MESH	D010713
Phosphatidylethanolamine	MESH	C483858
Acyl-glycerophosphorylcholine	MESH	C014307
Acyl-glycerophosphorylethanolamine	MESH	C002449
Glycerophosphorylcholine	MESH	D005997
Glycerophosphorylethanolamine	MESH	C002449
glycerol 3-phosphate	MESH	C029620
glycerol	MESH	D005990
3-phosphate	MESH	D010710
