word	source	identifier
fattylackd		
Fatty acid B	MESH	D005227
AMP	MESH	D000249
ATP	MESH	D000255
diphosphate	MESH	D011756
acyl CoA	MESH	D000214
CH-CH	MESH	C103208
Q99JYO	MESH	C081212
fatty acylin-2	MESH	D005227
trane-2-ehoyl-CoA	MESH	C065987
cis-3-enoyl-CoA	MESH	C530366
dodecenoyl	MESH	C029426
enoyl	MESH	C530366
acetyl-CoA	MESH	D000105
acetyl	MESH	C011632
NAD	MESH	D009243
3-oxoacyl-CoA	MESH	C065987
3-hydroyacyl-CoA	MESH	C065987
(3S)-3-hydronyacyCOA	MESH	C479798
3-hydroxybutyryl-CoA	MESH	C030372
(3R)-3-hydronyacyl-CoA	MESH	C065987
NADH	MESH	D009243
laurate	MESH	D007848
caprate	MESH	C031071
caprylate	MESH	D002210
tearoyicamine		
Fatty Acid	MESH	D005227
Acyl	MESH	D000214
Carnitine	MESH	D002331
myriskodemine		
Stydroybutyrylcamine		
decanaydamine		
heanodine		
