word	source	identifier
Manoamine		
5-hydroxyindole	MESH	C026785
acetaldehyde	MESH	D000079
5-hydroxytryptamine	MESH	D012701
Melatonin	MESH	D008550
N	MESH	D009584
NAT	MESH	C041665
N-acetylserotonin O	MESH	C006389
amino	MESH	D000596
Aldehyde	MESH	D000447
5-hydroxytryptophan		
Serotonin	MESH	D012701
5-hydroxyindoleacetic	MESH	D006897
Tryptophan		
Tryptamine	MESH	C030820
Indoleamine		
N-formyl-L-kynurenine		
NMDA		
Kynurenine	MESH	C029366
Anthranilic acid	MESH	C031385
L-Kynurenine	MESH	C029366
KYN	MESH	C105630
Kynurenic acid	MESH	D007736
KYNA	MESH	C548511
KYNU		
3-hydroxykynurenine	MESH	C402223
Xanthurenic acid	MESH	C028330
NAD	MESH	D009243
3-hydroxyanthranilic acid	MESH	D015095
Cinnabarinic	MESH	C000483
Glutaryl	MESH	C015901
Picolinate	MESH	C030614
Quinolinate	MESH	D017378
3-hydraxyanthranilate	MESH	C039620
Quinolinic	MESH	D017378
2-amino-3-carboxymuconate	MESH	C558759
ACMS	MESH	C059117
2-aminomuconate semialdehyde	MESH	C009338
semialdehyde	MESH	C009338
