word	symbol	source	hgnc_symbol	entrez
GST,	GST	bioentities_symbol	GSTA3	2940
Aip	AIP	hgnc_symbol	AIP	9049
Ad3	AD3	hgnc_alias_symbol	TBC1D8	11138
GST,	GST	bioentities_symbol	GSTM2	2946
GST,	GST	bioentities_symbol	GSTA2	2939
Gpd	GPD	hgnc_alias_symbol	ACKR1	2532
Gas	GAS	hgnc_prev_symbol	GAST	2520
GST,	GST	bioentities_symbol	GSTM1	2944
Gamt	GAMT	hgnc_symbol	GAMT	2593
GST,	GST	bioentities_symbol	GSTA1	2938
GST,	GST	bioentities_symbol	GSTM3	2947
GST,	GST	bioentities_symbol	GSTA4	2941
fosb	FOSB	hgnc_symbol	FOSB	2354
Mal,Fos	MAL	hgnc_symbol	MAL	4118
Mat	MAT	hgnc_alias_symbol	MAT1A	4143
Ad4	AD4	hgnc_prev_symbol	PSEN2	5664
GST,	GST	bioentities_symbol	GSTM4	2948
Gox?	GOX	hgnc_alias_symbol	HAO1	54363
Gpas	GPA	hgnc_alias_symbol	GYPA	2993
GST,	GST	bioentities_symbol	GSTT2	2953
GST,	GST	bioentities_symbol	GSTO2	119391
GST,	GST	bioentities_symbol	GSTA5	221357
Gs	Gs	bioentities_symbol	GNAS	2778
Gss	GSS	hgnc_symbol	GSS	2937
GST,	GST	bioentities_symbol	GSTT2B	653689
fos	FOS	hgnc_symbol	FOS	2353
GST,	GST	bioentities_symbol	GSTO1	9446
Ad2	AD2	hgnc_prev_symbol	APOE	348
met	MET	hgnc_symbol	MET	4233
Gck	GCK	hgnc_symbol	GCK	2645
GST,	GST	bioentities_symbol	GSTM5	2949
GST,	GST	bioentities_symbol	GSTP1	2950
SOD	SOD	bioentities_symbol	SOD2	6648
Gpt	GPT	hgnc_symbol	GPT	2875
Gs	Gs	bioentities_symbol	GNAL	2774
GST,	GST	bioentities_symbol	GSTZ1	2954
GST,	GST	bioentities_symbol	GSTK1	373156
Maf	MAF	hgnc_symbol	MAF	4094
Maff	MAFF	hgnc_symbol	MAFF	23764
Mak	MAK	hgnc_symbol	MAK	4117
Sod1	SOD1	hgnc_symbol	SOD1	6647
h12	H1.2	hgnc_alias_symbol	HIST1H1C	3006
Prd	PRdelta	hgnc_alias_symbol	PAQR6	79957
SOD	SOD	bioentities_symbol	SOD3	6649
Epi	EPI	hgnc_alias_symbol	TFPI	7035
SOD	SOD	bioentities_symbol	SOD1	6647
Batf	BATF	hgnc_symbol	BATF	10538
Cat	CAT	hgnc_symbol	CAT	847
Mafg	MAFG	hgnc_symbol	MAFG	4097
FGCS,HO-1,GSHsynthetase,SOD	HO-1	hgnc_alias_symbol	HMOX1	3162
Gstt2	GSTT2	hgnc_symbol	GSTT2	2953
iL4	IL4	hgnc_symbol	IL4	3565
At3	AT3	hgnc_prev_symbol	SERPINC1	462
Gn2	GN-2	hgnc_alias_symbol	GYG2	8908
Ats	ATS	hgnc_prev_symbol	COL4A5	1287
Jun	JUN	hgnc_symbol	JUN	3725
Junb	JUNB	hgnc_symbol	JUNB	3726
Cat1,7	CAT-1	hgnc_alias_symbol	SLC7A1	6541
Kh	K-H	hgnc_alias_symbol	RPRD1B	58490
Keap1	KEAP1	hgnc_symbol	KEAP1	9817
Nin	NIN	hgnc_symbol	NIN	51199
Jund	JUND	hgnc_symbol	JUND	3727
