word	source	identifier
8-Farnesyl diphosphate	MESH	C004808
9-Farnesyl diphosphate	MESH	C004808
Farnesyl diphosphate	MESH	C004808
7-Isopentenyl diphosphate	MESH	C004809
Isopentenyl diphosphate Dimethylallyl diphosphate	MESH	C004809
Farnesoic acid	MESH	C007702
2-HMG-CoA	MESH	C008047
3-HMG-CoA	MESH	C008047
1-Acetoacetyl-CoA	MESH	C010667
Acetoacetyl-CoA	MESH	C010667
13-Methyl farnesoate	MESH	C032429
Methyl farnesoate	MESH	C032429
5-Phosphomevalonate	MESH	C045038
Phosphomevalonate	MESH	C045038
Geranyl diphosphate	MESH	C511282
Farnesol	MESH	D005204
12-Juvenile hormone acid	MESH	D007605
Juvenile Hormone	MESH	D007605
4-Mevalonate	MESH	D008798
Mevalonate	MESH	D008798
1-Thiol	MESH	D013438
