word	source	identifier
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Procyanidin	MESH	C017674
Leucodelphinidin	MESH	C031451
Myricetin	MESH	C040015
Epigallocatechin	MESH	C057580
Gallocatechin	MESH	C057580
Pelargonidin	MESH	C066957
Dihydrokaempferol	MESH	C080220
2,3-cis-flavan-3-ols	MESH	C404987
2,3-trans-flavan-3-ols	MESH	C404987
Dihydromyricetin	MESH	C472036
Anthocyanidins	MESH	D000872
Anthocyanins	MESH	D000872
Leucoanthocyanidins	MESH	D000872
Catechin	MESH	D002392
Epicatechin	MESH	D002392
malonyl-CoA	MESH	D008316
Quercetin	MESH	D011794
Proanthocyanidins	MESH	D044945
Flavonols	MESH	D044948
flavonols	MESH	D044948
Kaempferol	MESH	D044949
Flavanone	MESH	D044950
