word	symbol	source	hgnc_symbol	entrez
KLF5	KLF5	hgnc_symbol	KLF5	688
STAT3	STAT3	hgnc_symbol	STAT3	6774
PKA	PKA	bioentities_symbol	PRKAR1A	5573
LIF	LIF	hgnc_symbol	LIF	3976
JAK	JAK	bioentities_symbol	JAK3	3718
JAK	JAK	bioentities_symbol	JAK1	3716
PKA	PKA	bioentities_symbol	PRKACB	5567
MEK/ERK	ERK	bioentities_symbol	MAPK1	5594
PKA	PKA	bioentities_symbol	PRKAR2A	5576
JAK	JAK	bioentities_symbol	TYK2	7297
SUMO-1	SUMO-1	hgnc_alias_symbol	SUMO1	7341
MEK/ERK	MEK	bioentities_symbol	MAP2K2	5605
SOX2	SOX2	hgnc_symbol	SOX2	6657
JAK	JAK	bioentities_symbol	JAK2	3717
PKA	PKA	bioentities_symbol	PRKACA	5566
PKA	PKA	bioentities_symbol	PRKAR1B	5575
PKA	PKA	bioentities_symbol	PRKACG	5568
socs3	SOCS3	hgnc_symbol	SOCS3	9021
OCT4	Oct4	hgnc_alias_symbol	POU5F1	5460
MRAS	MRAS	hgnc_symbol	MRAS	22808
MEK/ERK	MEK	bioentities_symbol	MAP2K1	5604
PKA	PKA	bioentities_symbol	PRKAR2B	5577
socs	SOCS	hgnc_alias_symbol	CISH	1154
NANOG	NANOG	hgnc_symbol	NANOG	79923
MEK/ERK	ERK	bioentities_symbol	MAPK3	5595
