word	symbol	source	hgnc_symbol	entrez
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
PDL-1/2	PD-L2	hgnc_alias_symbol	PDCD1LG2	80380
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
CD28	CD28	hgnc_symbol	CD28	940
TCR	TCR	bioentities_symbol	TRG	6965
TCR	TCR	bioentities_symbol	TRA	6955
IL-10	IL-10	hgnc_alias_symbol	IL10	3586
CTLA-4	CTLA4	hgnc_symbol	CTLA4	1493
TCR	TCR	bioentities_symbol	TRB	6957
PD-1	PD-1	hgnc_alias_symbol	PDCD1	5133
TCR	TCR	bioentities_symbol	TRD	6964
TOR	TOR	hgnc_alias_symbol	RORC	6097
APC	APC	hgnc_symbol	APC	324
