word	source	identifier
Vanillic acid	MESH	D014641
Peonidin	MESH	C473205
2,4,6-Trihydrox	MESH	C046607
benzaldehyde	MESH	D001547
benzoic acid	MESH	D019817
Cyanidin	MESH	C017154
3,4-Dihydroxy	MESH	C063423
Chalcone	MESH	D047188
phenylacetic acid	MESH	C025136
4-Hydroxy	MESH	D006880
3,4-Dihydroxyphenyl	MESH	C052053
propionic acid	MESH	C029658
Phenylalanine	MESH	C119108
4-Nydroxy	MESH	C082768
Phenylacetic acid	MESH	C025136
Benzoic acid	MESH	D019817
Phenyllactic acid	MESH	C005434
Phenyl	MESH	C064635
4-Hydroxyphenyl	MESH	C497826
phenylethanol	MESH	D010626
