word	source	identifier
Geranylgeranyl	MESH	C002963
Phytoene	MESH	C100185
Phyloene		
Phytafluene		
Phytofluene	MESH	C003140
C-Carotene	MESH	D002338
Z-ISO	MESH	D007545
9,9-Di-cis-<-Carotene	MESH	D002338
7-feracis-Lycopene	MESH	C015329
Carotene	MESH	D002338
B-Zeacarotene	MESH	C030657
Lycopene	MESH	C015329
2'S-4-Ketomyxol-2	MESH	C506423
L-fucoside	MESH	C076034
8-Dihydro--carotene	MESH	D002338
7,8-Dihydro-B-carotene	MESH	C030657
Chlorobactene	MESH	C006980
(2's)-Deoxymyxol-2'-a	MESH	C021591
fucoside	MESH	C076034
(3R,2'S)-Myxol-2'- a	MESH	C488895
Myxol-2'-42,4-  (2'S)-Deoxymyxol-2-(2,4- )	MESH	C488895
di-O-methyl-a-L-fucoside	MESH	C076034
di-O-methyl- a-L-fucoside	MESH	C076034
B-Carotene	MESH	D002338
B-Cryptoxanthin	MESH	D065366
Echinenone	MESH	C105515
Isorenieratene	MESH	C577433
Canthaxanthin	MESH	D016644
Zeaxanthin	MESH	D065146
3-Hydroxyechinenone	MESH	C500734
Adonixanthin	MESH	C539602
Phoenicoxanthin		
Astaxanthin	MESH	C005948
