word	source	identifier
Phosphoenolpyruvate	MESH	D010728
Erythrose-4-P	MESH	C073321
Oxo-acid	MESH	C042744
Isoprenoids	MESH	D013729
3-deoxy-d-arabino-heptulosonate-7-P	MESH	C013469
4-hydroxybenzoate	MESH	C038193
All-trans-Geranyl	MESH	D014212
KGeranyl		
3-DHQ	MESH	C524665
4-HB-polyprenyl	MESH	C011082
3-dehydoquianate	MESH	C039620
3-octaprenyl-4-hydroxybenzoate	MESH	C018118
3-OP-4HB-carboxy	MESH	C068056
3-dehydro	MESH	C063018
2-octaprenylphenol	MESH	C021591
NADPH	MESH	D009249
2-OP-phenol	MESH	C113977
2-octaprenyl-6-hydroxyphenol	MESH	C034221
3-DMUBI-9-3-methyl-T	MESH	C031105
2-octaprenyl-6-methoxyphenol	MESH	C018118
5-enolpyruvylshikimate-3-P	MESH	C095891
2-octaprenyl-6-methoxy-1,4-benzoquinone	MESH	C018118
Menaquinone methyl	MESH	D024482
2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	MESH	C018118
Glutamine	MESH	C578860
2-octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone	MESH	C018118
4-amino-4-deoxy-chorismate	MESH	D000596
4-hydoxybenzoate	MESH	C082768
3-DMUB--9-3-methyl	MESH	C031105
Ubiquinone	MESH	D014451
4-aminobenzoate	MESH	D062366
