word	source	identifier
Glucose	MESH	D005947
6-Phosphogluconic acid	MESH	C487573
Glucono-1,5-lactone 6-phosphate	MESH	C106477
NADP	MESH	D009249
NADPH	MESH	D009249
Fructose	MESH	D005632
phosphate	MESH	D010710
Glutathione	MESH	D005978
Glutathlone		
GSH	MESH	D005978
Fructose 1,6-diphosphate	MESH	C029063
Glu	MESH	C094686
Giyceraldehyde Phosphate	MESH	D010710
Glycerate-1,3-bisphosphate	MESH	D019794
Cys	MESH	C046557
Cystine	MESH	D003553
Ser	MESH	C530429
3-Phosphoglyceric acid	MESH	C039620
L-Gultamyl-L-Cysteine	MESH	D003545
2-Phosphoglyceric acid	MESH	C021591
Phosphoenolpyruvic acid	MESH	D000596
Pyruvic acid	MESH	D019289
Lactic acid	MESH	D019344
