word	source	identifier
5a-androstane-3,17-dione	MESH	C006576
Androgen	MESH	D000728
Androsterone	MESH	D000738
Cholesterol	MESH	D002784
DHEA	MESH	D003687
Dehydroepiandrosterone	MESH	D003687
11-deoxycorticosterone	MESH	D003900
17B-estradiol	MESH	D004958
Estriol	MESH	D004964
Estrogen	MESH	D004967
estrogen	MESH	D004967
Estrone	MESH	D004970
Hydroxyestrone	MESH	D006894
hydroxypregnenolone	MESH	D006907
Pregnenolone	MESH	D011284
Progesterone	MESH	D011374
Quinones	MESH	D011809
dihydrotestosterone	MESH	D013196
Sulfate	MESH	D013431
Testosterone	MESH	D013739
Dehydroepiandrosterone sulfate	MESH	D019314
17-glucuronide	MESH	D020719
3-glucuronide	MESH	D020719
glucuronide	MESH	D020719
