word	source	identifier
L-phenylalanine	MESH	C119108
coumaryl-alcohol	MESH	C495469
trans-cinnamate	MESH	C025385
4-coumarate	MESH	C573280
coumaraldehyde	MESH	C117045
salicylic acid	MESH	D020156
feruloyl-CoA	MESH	C119167
caffeoyl-CoA	MESH	C058645
4-coumaroyl-CoA	MESH	C058644
5-hydroxy	MESH	D006880
coniferaldehyde	MESH	C075384
coniferyl aldehyde	MESH	C075384
coniferyl-alcohol	MESH	C010559
4-coumaroyl-trione	MESH	C058644
sinapaldehyde 5-hydroxy	MESH	C075386
coniferyl	MESH	C010559
alcohol	MESH	D000431
naringenin chalcone	MESH	C027329
isoliquiritigenin	MESH	C040920
CHI	MESH	C084533
2'-1OMT	MESH	C060706
flavone	MESH	C043562
flavanone	MESH	D044950
2'-0-methyl	MESH	C084281
2-hydroxyisoflavanone	MESH	C021591
sinapyl-alcohol	MESH	C496130
7-methoxy	MESH	C470596
isoflavone	MESH	D007529
dihydroflavonols	MESH	C436146
flavonol	MESH	D044948
isoflavone-7-0-D	MESH	D007529
glucoside	MESH	D005960
2'-hydroxyisoflavone	MESH	C582365
quercetin	MESH	D011794
isoflavone-7-O-D	MESH	D007529
malonate	MESH	D008314
isoflavanone	MESH	C065753
cyanidins	MESH	C017154
cyanidin	MESH	C017154
(-)-glycinol	MESH	C540862
[2 or 4]-dimethylallyl	MESH	C465081
9-trihydroxypterocarpan	MESH	C042061
cyanidin-3	MESH	C017154
O-B	MESH	D013481
