word	source	identifier
D-glyceraldehyde 3-P	MESH	D005985
pyruvate	MESH	D011773
2-C-methyl-D-erythritol 4-P	MESH	C114232
4-diphosphocytidyl-2-C-methyl-D-erythritol	MESH	C400182
4-diphosphocytidyl-2-C-methyl-D-erythritol 2-P	MESH	C400182
2-C-nethyl-D-erythritol 2,4-cyclo-diP	MESH	C114232
1-hydroxy-2-methyl-2-(E)-butenyl 4-diP	MESH	C038181
KAO	MESH	C003706
isopentenyl-diP	MESH	C004809
dimethylallyl	MESH	C043060
geranylgeranyl	MESH	C002963
ent-copalyl diP	MESH	C408747
kaurene	MESH	C002627
ent-kaurenoic acid	MESH	C051436
ent-7-a-hydroxykaurenoic acid	MESH	C585306
Isoprenoid	MESH	D013729
Gibberellin	MESH	D005875
