word	source	identifier
ribulose-bisphosphate	MESH	C001933
pyruvate	MESH	D011773
NAD	MESH	D009243
NAD(P)H	MESH	D009243
3P-glycerate	MESH	C005156
Malate	MESH	D008293
acetyl-CoA	MESH	D000105
ADP	MESH	D000244
tartronate	MESH	D013646
semialdehyde	MESH	C009338
hydroxypyruvate	MESH	C012375
glyoxylate	MESH	D006038
NAD(P)H Oxalyl-CoA	MESH	D009243
Oxalyl	MESH	C064555
glutamate		
2-oxoglutarate	MESH	C029743
formyl-CoA	MESH	C106238
Succinate	MESH	D013386
serine	MESH	C047902
formate	MESH	D005561
Succinyl-CoA	MESH	C012046
glycine	MESH	D005998
ATP	MESH	D000255
NAD(P)H CO2	MESH	D009243
CH2-THF	MESH	C006461
GlyA	MESH	C070361
C2	MESH	C023714
