word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
p-Coumaric acid CC	MESH	C032171
Coumaroyl-CoA	MESH	C058644
Malonyl	MESH	D008316
Dihydrokaempferol	MESH	C080220
Chalcone	MESH	D047188
Hesperetin	MESH	C013015
CHI	MESH	C084533
Naringenin	MESH	C005273
glucoside	MESH	D005960
Dihydroquercetin	MESH	C003377
neohesperidoside	MESH	C083001
2-Hydroxynaringenin	MESH	C560480
Quercetin	MESH	D011794
Hesperidin	MESH	D006569
Luteolin	MESH	D047311
Apigenin-7-0	MESH	D047310
Apigenin	MESH	D047310
Rutin	MESH	D012431
Vitexin	MESH	C032731
di-C-gluc-THDBM	MESH	C061039
Vitexin-2"-0	MESH	C032731
rhamnoside	MESH	C091010
Luteolin-7-0	MESH	D047311
Vicenin	MESH	C117329
7-0-Methylvitexin	MESH	C000591581
2"-0-beta-L-rhamnoside	MESH	C091010
