word	source	identifier
Pyruvate	MESH	D011773
DHAP	MESH	C017202
Acetate	MESH	D000085
Glc-6-P	MESH	C089452
NADH	MESH	D009243
Glucose	MESH	D005947
2-PGA	MESH	C100008
PEP	MESH	C073248
Acetyl	MESH	C011632
Acetyl-CoA	MESH	D000105
NADPH	MESH	D009249
Oxaloacetate	MESH	D010071
Lactate	MESH	D019344
Citrate	MESH	C102006
CDP	MESH	D003565
ATP	MESH	D000255
ADP	MESH	D000244
Glyoxylate	MESH	D006038
Isocitrate	MESH	D007523
tol	MESH	C543792
Succinate	MESH	D013386
HMBPP	MESH	C467061
Fe	MESH	D007501
Succinyl-CoA	MESH	C012046
Oxoglutarate	MESH	D007656
DMAPP	MESH	C043060
Phytoene	MESH	C100185
Lycopene	MESH	C015329
Flavuxanthin		
Decaprenoxanthin	MESH	C011431
