word	source	identifier
Tyrosine		
Phenylpropanoid	MESH	C520402
L-tyrosine		
L-phenylalanine	MESH	C119108
t-cinnamic acid	MESH	C029010
HPPD	MESH	C544476
4-bydroxyphenylpyruvic acid	MESH	C082768
plastoquinones	MESH	D010971
4-coumaric acid	MESH	C032171
4-hydroxyphenyllactic acid	MESH	C001418
caffeoyl CoA	MESH	C058645
4-coumaroyl-COA	MESH	C479798
CHI	MESH	C084533
F3H F3H	MESH	D006859
caffeoyl-4'-HPLA	MESH	C001418
4-coumaroyl-4'-HPLA	MESH	C001418
4-coumaroyl-3',4'-DHPLA	MESH	C070324
flavonoids	MESH	D005419
isoflavonids		
anthocyanin	MESH	D000872
feruloyl-3'4'-dibydroxyphenyllactic acid	MESH	C119167
phenoxyl	MESH	C042329
quinone	MESH	D011809
Salvianolic acid E	MESH	C066201
isosalvianolic acid C	MESH	D002244
Lithospermle acid B E	MESH	C530828
Salvlanolle acid B Salvlanolic	MESH	D001895
Salvlanolie acid C	MESH	D002244
