word	symbol	source	hgnc_symbol	entrez
MKK3	MKK3	hgnc_alias_symbol	MAP2K3	5606
KRAS	KRAS	hgnc_symbol	KRAS	3845
Rac	RAC	bioentities_symbol	RHOG	391
Rac	RAC	bioentities_symbol	RAC1	5879
Rac	RAC	bioentities_symbol	RAC2	5880
Rac	RAC	bioentities_symbol	RAC3	5881
RAS/RAF/MEK/ERK	MEK	bioentities_symbol	MAP2K1	5604
RAS/RAF/MEK/ERK	MEK	bioentities_symbol	MAP2K2	5605
RAS/RAF/MEK/ERK	RAS	bioentities_symbol	HRAS	3265
RAS/RAF/MEK/ERK	RAS	bioentities_symbol	KRAS	3845
RAS/RAF/MEK/ERK	RAS	bioentities_symbol	NRAS	4893
RAS/RAF/MEK/ERK	ERK	bioentities_symbol	MAPK3	5595
RAS/RAF/MEK/ERK	ERK	bioentities_symbol	MAPK1	5594
RAS/RAF/MEK/ERK	RAF	bioentities_symbol	ARAF	369
RAS/RAF/MEK/ERK	RAF	bioentities_symbol	BRAF	673
RAS/RAF/MEK/ERK	RAF	bioentities_symbol	RAF1	5894
p38	p38	bioentities_symbol	MAPK14	1432
p38	p38	bioentities_symbol	MAPK11	5600
p38	p38	bioentities_symbol	MAPK13	5603
p38	p38	bioentities_symbol	MAPK12	6300
Rho	Rho	hgnc_alias_symbol	RHOD	29984
RAF/MEK/ERK	MEK	bioentities_symbol	MAP2K1	5604
RAF/MEK/ERK	MEK	bioentities_symbol	MAP2K2	5605
RAF/MEK/ERK	ERK	bioentities_symbol	MAPK3	5595
RAF/MEK/ERK	ERK	bioentities_symbol	MAPK1	5594
RAF/MEK/ERK	RAF	bioentities_symbol	ARAF	369
RAF/MEK/ERK	RAF	bioentities_symbol	BRAF	673
RAF/MEK/ERK	RAF	bioentities_symbol	RAF1	5894
RLF/RAL	RAL	bioentities_symbol	RALB	5899
RLF/RAL	RAL	bioentities_symbol	RALA	5898
RLF/RAL	RLF	hgnc_symbol	RLF	6018
DYRK1B	DYRK1B	hgnc_symbol	DYRK1B	9149
РІЗК/mTOR/AKT	AKT	bioentities_symbol	AKT2	208
РІЗК/mTOR/AKT	AKT	bioentities_symbol	AKT3	10000
РІЗК/mTOR/AKT	AKT	bioentities_symbol	AKT1	207
