word	source	identifier
Mevalonate	MESH	D008798
Acetyl-CoA	MESH	D000105
Acetoacetyl-CoA	MESH	C010667
cholesterol	MESH	D002784
25-hydroxycholesterol	MESH	C007997
Lanosterol	MESH	D007810
FPP	MESH	C039834
Mevalonate-5-phosphate	MESH	C045038
Cholesterol	MESH	D002784
Farnesyl--pyrophosphate	MESH	C004808
Squalene	MESH	D013185
Androgen	MESH	D000728
Desmosterol	MESH	D003897
Glucose	MESH	D005947
25-epoxycholesterol	MESH	C028358
Progesterone	MESH	D011374
Vitamin D	MESH	D014807
Oxysterols	MESH	C083714
Steroid	MESH	D013256
