word	source	identifier
D-arabinose	MESH	D001089
B-D-arabinose	MESH	D001089
D-arabinolactone	MESH	C007792
D-arabinonic acid	MESH	C012188
Cj0487	MESH	C560629
Cj0488	MESH	C560629
B-L-fucose	MESH	D005643
L-fuconolactone	MESH	C025076
L-fuconic acid		
Cj0483	MESH	C560629
lactic acid	MESH	D019344
lactaldehyde	MESH	C014634
pyruvic acid	MESH	D019289
2-oxo-3-deoxy-L-fuconic	MESH	C048033
Cj0481 acid	MESH	C069040
DHDPS		
glycolic acid	MESH	C031149
2-oxo-4,5-dihydroxy	MESH	C042744
pentanoic acid	MESH	D010421
glycolaldehyde	MESH	C010972
