word	source	identifier
NADPH NADP	MESH	D009249
NAD	MESH	D009243
NADH	MESH	D009243
glucose	MESH	D005947
Sorbitol	MESH	D013012
Fructose	MESH	D005632
Pentose phosphate	MESH	D010429
Polyol	MESH	C029873
6-Phosphogluconate	MESH	C008884
Glucose-6-P	MESH	D005947
NADP	MESH	D009249
NADPH	MESH	D009249
Phosphoribosyl	MESH	C003130
GSSG	MESH	D019803
GSH	MESH	D005978
ATP	MESH	D000255
pyruvate	MESH	D011773
Pyruvate	MESH	D011773
Lactate	MESH	D019344
Acetyl	MESH	C011632
TCA	MESH	C000589078
SO	MESH	C443440
N,O	MESH	D013481
