word	source	identifier
Hypotaurine	MESH	C003949
hypotaurine	MESH	C003949
Carnitine	MESH	D002331
Cystathionine	MESH	D003540
cystathionine	MESH	D003540
Cysteine	MESH	D003545
Cysteine sulfinate	MESH	D003545
cysteine	MESH	D003545
cysteine sulfinic acid	MESH	D003545
glutamyl cysteine	MESH	D003545
Glutamine	MESH	D005973
Glutathione	MESH	D005978
glutathione	MESH	D005978
Cysteinyl glycine	MESH	D005998
Glycine	MESH	D005998
Homocysteine	MESH	D006710
Lysine	MESH	D008239
Methionine	MESH	D008715
5-oxoproline	MESH	D011761
Serine	MESH	D012694
Taurine	MESH	D013654
Glutamate	MESH	D018698
