word	source	identifier
succinyl-CoA	MESH	C012046
ribulose-5-P	MESH	C100182
acetate	MESH	D000085
fatty acid acyl-CoA	MESH	D000214
KDPG fructose-1,6-BP	MESH	D005632
gluconate fructose-6-P	MESH	D005632
fumarate	MESH	D005650
glucose	MESH	D005947
glucose glucose-6-P 6-Pglucono-8-lactone	MESH	D005947
glyoxylate succinate	MESH	D006038
heme thiamin biotin riboflavin niacin	MESH	D006418
3-PG2-PG acetyl-CoA isocitrate	MESH	D007523
oxaloacetate	MESH	D010071
ribose-5-P	MESH	D012266
succinate	MESH	D013386
urea	MESH	D014508
