word	source	identifier
Glucose	MESH	D005947
NADP	MESH	D009249
Glucose-6-phosphate	MESH	D019298
NADPH	MESH	D009249
Pyruvate	MESH	D011773
Oxaloacetate	MESH	D010071
Malate	MESH	D008293
FAD	MESH	D005182
Palmitic acid	MESH	D019308
Malonyl-CoA	MESH	D008316
Steanic acid	MESH	D000596
Citrate	MESH	C102006
Acetyl-CoA Acetyl-CoA	MESH	D000105
DHA	MESH	C111716
Aspartate-Oxaloacetate		
Asparagine	MESH	C050801
Lysine	MESH	C114808
TSA	MESH	C070842
Glutamine	MESH	C578860
2-oxo-glutarate	MESH	D005977
Glutamate Proline		
Arginine	MESH	D001127
Fumaric acid	MESH	C032005
Succinate	MESH	D013386
