word	source	identifier
Glycine	MESH	D005998
serine	MESH	C047902
threonine	MESH	C061951
Sphingolipid	MESH	D013107
Arginine	MESH	D001127
proline	MESH	C489032
Serine	MESH	C047902
Ethanplamine		
Choline	MESH	D002794
Ethanolamine	MESH	D004983
CDP-Choline	MESH	D003566
leacine nd isolencine	MESH	D009354
Cysteine	MESH	D003545
methionine	MESH	D008715
Methane	MESH	D008697
Valine	MESH	C521924
leucine	MESH	C038361
isolencine		
Alanine	MESH	D000409
aspartate		
1,2-Diacyl	MESH	C411808
glycerol	MESH	D005990
Cartinine		
