word	symbol	source	hgnc_symbol	entrez
P13K/MAPK	MAPK	bioentities_symbol	MAPK14	1432
P13K/MAPK	MAPK	bioentities_symbol	MAPK3	5595
P13K/MAPK	MAPK	bioentities_symbol	MAPK8	5599
P13K/MAPK	MAPK	bioentities_symbol	MAPK11	5600
P13K/MAPK	MAPK	bioentities_symbol	MAPK13	5603
P13K/MAPK	MAPK	bioentities_symbol	MAPK12	6300
P13K/MAPK	MAPK	bioentities_symbol	MAPK1	5594
P13K/MAPK	MAPK	bioentities_symbol	MAPK9	5601
P13K/MAPK	MAPK	bioentities_symbol	MAPK10	5602
P13K/MAPK	PI3K	bioentities_symbol	PIK3CA	5290
P13K/MAPK	PI3K	bioentities_symbol	PIK3CG	5294
P13K/MAPK	PI3K	bioentities_symbol	PIK3R3	8503
P13K/MAPK	PI3K	bioentities_symbol	PIK3R4	30849
P13K/MAPK	PI3K	bioentities_symbol	PIK3CB	5291
P13K/MAPK	PI3K	bioentities_symbol	PIK3CD	5293
P13K/MAPK	PI3K	bioentities_symbol	PIK3R5	23533
P13K/MAPK	PI3K	bioentities_symbol	PIK3R6	146850
SHIP1	SHIP1	hgnc_alias_symbol	INPP5D	3635
PTEN	PTEN	hgnc_symbol	PTEN	5728
AKT/MTORT	AKT	bioentities_symbol	AKT2	208
AKT/MTORT	AKT	bioentities_symbol	AKT3	10000
AKT/MTORT	AKT	bioentities_symbol	AKT1	207
C/EBP	EBP	hgnc_symbol	EBP	10682
NFKB/TLR4	NFKB	bioentities_symbol	NFKB1	4790
NFKB/TLR4	NFKB	bioentities_symbol	NFKB2	4791
NFKB/TLR4	NFKB	bioentities_symbol	REL	5966
NFKB/TLR4	NFKB	bioentities_symbol	RELA	5970
NFKB/TLR4	NFKB	bioentities_symbol	RELB	5971
NFKB/TLR4	TLR4	hgnc_symbol	TLR4	7099
soCSI/SHIP1	SHIP1	hgnc_alias_symbol	INPP5D	3635
IFN	IFN	hgnc_alias_symbol	IFNA1	3439
DC-SIGN	DC-SIGN	hgnc_alias_symbol	CD209	30835
WNT/B-CATENIN	WNT	bioentities_symbol	WNT1	7471
WNT/B-CATENIN	WNT	bioentities_symbol	WNT5A	7474
WNT/B-CATENIN	WNT	bioentities_symbol	WNT6	7475
WNT/B-CATENIN	WNT	bioentities_symbol	WNT7A	7476
WNT/B-CATENIN	WNT	bioentities_symbol	WNT8A	7478
WNT/B-CATENIN	WNT	bioentities_symbol	WNT8B	7479
WNT/B-CATENIN	WNT	bioentities_symbol	WNT10B	7480
WNT/B-CATENIN	WNT	bioentities_symbol	WNT2B	7482
WNT/B-CATENIN	WNT	bioentities_symbol	WNT16	51384
WNT/B-CATENIN	WNT	bioentities_symbol	WNT2	7472
WNT/B-CATENIN	WNT	bioentities_symbol	WNT3	7473
WNT/B-CATENIN	WNT	bioentities_symbol	WNT7B	7477
WNT/B-CATENIN	WNT	bioentities_symbol	WNT11	7481
WNT/B-CATENIN	WNT	bioentities_symbol	WNT9A	7483
WNT/B-CATENIN	WNT	bioentities_symbol	WNT9B	7484
WNT/B-CATENIN	WNT	bioentities_symbol	WNT4	54361
WNT/B-CATENIN	WNT	bioentities_symbol	WNT10A	80326
WNT/B-CATENIN	WNT	bioentities_symbol	WNT5B	81029
WNT/B-CATENIN	WNT	bioentities_symbol	WNT3A	89780
WNT/B-CATENIN	BCATENIN	bioentities_symbol	CTNNB1	1499
B/CAT+	CAT	hgnc_symbol	CAT	847
АРС	APC	hgnc_symbol	APC	324
JAK/STAT	JAK	bioentities_symbol	JAK1	3716
JAK/STAT	JAK	bioentities_symbol	JAK2	3717
JAK/STAT	JAK	bioentities_symbol	JAK3	3718
JAK/STAT	JAK	bioentities_symbol	TYK2	7297
JAK/STAT	STAT	bioentities_symbol	STAT1	6772
JAK/STAT	STAT	bioentities_symbol	STAT5A	6776
JAK/STAT	STAT	bioentities_symbol	STAT6	6778
JAK/STAT	STAT	bioentities_symbol	STAT2	6773
JAK/STAT	STAT	bioentities_symbol	STAT3	6774
JAK/STAT	STAT	bioentities_symbol	STAT4	6775
JAK/STAT	STAT	bioentities_symbol	STAT5B	6777
p21/waf1/cip1	WAF1	hgnc_alias_symbol	CDKN1A	1026
JAK/STAT	JAK	bioentities_symbol	JAK1	3716
JAK/STAT	JAK	bioentities_symbol	JAK2	3717
JAK/STAT	JAK	bioentities_symbol	JAK3	3718
JAK/STAT	JAK	bioentities_symbol	TYK2	7297
JAK/STAT	STAT	bioentities_symbol	STAT1	6772
JAK/STAT	STAT	bioentities_symbol	STAT5A	6776
JAK/STAT	STAT	bioentities_symbol	STAT6	6778
JAK/STAT	STAT	bioentities_symbol	STAT2	6773
JAK/STAT	STAT	bioentities_symbol	STAT3	6774
JAK/STAT	STAT	bioentities_symbol	STAT4	6775
JAK/STAT	STAT	bioentities_symbol	STAT5B	6777
MAF	MAF	hgnc_symbol	MAF	4094
soX6	SOX6	hgnc_symbol	SOX6	55553
ТР53	TP53	hgnc_symbol	TP53	7157
