word	source	identifier
Acetyl-CoA	MESH	D000105
Acetoacetyl	MESH	C010667
Lanosterol	MESH	D007810
Mevalonic acid	MESH	D008798
Mevalonate	MESH	D008798
5-phosphate	MESH	D010710
5-diphosphate	MESH	D011756
Isopentanyl		
pyrophosphate	MESH	D011756
Dimethylallyl	MESH	C043060
Zymosterol	MESH	C015582
Zymostenol	MESH	C056855
Geranyl	MESH	C031049
diphosphate	MESH	D011756
Cholestadienol	MESH	D002775
Lathosterol	MESH	C001521
Farnesyl	MESH	C042455
7-Dehydrocholesterol	MESH	C016705
Squalene	MESH	D013185
2,3-erokhide	MESH	C039620
Desmosterol	MESH	D003897
Cholesterol	MESH	D002784
lanosterol	MESH	D007810
