word	source	identifier
fatty aldehyde	MESH	C001634
Ethanolamine phosphate	MESH	C005448
3-Keto-dihydrosphingosine	MESH	C005682
Dihydrosphingosine	MESH	C005682
Dihydroceramide	MESH	C109343
Dihydroceramides	MESH	C109343
Acyl-CoA	MESH	D000214
Ceramide	MESH	D002518
Diacylglycerol	MESH	D004075
Saturated fatty acid	MESH	D005227
Galactosylceramide	MESH	D005699
Gangliosides	MESH	D005732
Glucosylceramide	MESH	D005963
Lactosylceramides	MESH	D007790
phosphate	MESH	D010710
Phosphatidylcholine	MESH	D010713
L-Serine	MESH	D012694
Serine	MESH	D012694
Sphingomyelin	MESH	D013109
Sphingosine	MESH	D013110
Sulfatides	MESH	D013433
Palmitic acid	MESH	D019308
