word	symbol	source	hgnc_symbol	entrez
RasGRP	RASGRP	bioentities_symbol	RASGRP1	10125
Ras	RAS	bioentities_symbol	NRAS	4893
Ras	RAS	bioentities_symbol	KRAS	3845
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
Akt	AKT	bioentities_symbol	AKT2	208
Akt	AKT	bioentities_symbol	AKT1	207
Akt	AKT	bioentities_symbol	AKT3	10000
Ras	RAS	bioentities_symbol	HRAS	3265
PKC	PKC	bioentities_symbol	PRKCE	5581
Erk-P	ERK	bioentities_symbol	MAPK1	5594
Erk-P	ERK	bioentities_symbol	MAPK3	5595
RasGRP	RASGRP	bioentities_symbol	RASGRP4	115727
PDK	PDK	bioentities_symbol	PDK2	5164
PDK	PDK	bioentities_symbol	PDK3	5165
PLCY	PLCG	bioentities_symbol	PLCG2	5336
Raf	RAF	bioentities_symbol	BRAF	673
PDK	PDK	bioentities_symbol	PDK4	5166
RŠK-P	RSK	bioentities_symbol	RPS6KB1	6198
RŠK-P	RSK	bioentities_symbol	RPS6KB2	6199
RasGRP	RASGRP	bioentities_symbol	RASGRP2	10235
PKC	PKC	bioentities_symbol	PRKCI	5584
MEK-P	MEK	bioentities_symbol	MAP2K1	5604
MEK-P	MEK	bioentities_symbol	MAP2K2	5605
PLCY	PLCG	bioentities_symbol	PLCG1	5335
NF1	NF1	hgnc_symbol	NF1	4763
PTEN	PTEN	hgnc_symbol	PTEN	5728
Raf	RAF	bioentities_symbol	ARAF	369
Raf	RAF	bioentities_symbol	RAF1	5894
RŠK-P	RSK	bioentities_symbol	RPS6KA3	6197
PKC	PKC	bioentities_symbol	PRKCD	5580
VEGFR	VEGFR	bioentities_symbol	KDR	3791
RasGRP	RASGRP	bioentities_symbol	RASGRP3	25780
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKCH	5583
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
RŠK-P	RSK	bioentities_symbol	RPS6KA6	27330
RKIP-P	RKIP	hgnc_alias_symbol	PEBP1	5037
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PDK	PDK	bioentities_symbol	PDK1	5163
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
RŠK-P	RSK	bioentities_symbol	RPS6KA1	6195
VEGFR	VEGFR	bioentities_symbol	FLT4	2324
PKC	PKC	bioentities_symbol	PRKCB	5579
VEGF	VEGF	bioentities_symbol	VEGFC	7424
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCZ	5590
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
RŠK-P	RSK	bioentities_symbol	RPS6KA5	9252
RŠK-P	RSK	bioentities_symbol	RPS6KA2	6196
PKC	PKC	bioentities_symbol	PRKCA	5578
VEGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF	VEGF	bioentities_symbol	PGF	5228
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
VEGFR	VEGFR	bioentities_symbol	FLT1	2321
RŠK-P	RSK	bioentities_symbol	RPS6KA4	8986
PKC	PKC	bioentities_symbol	PRKD3	23683
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
VEGF	VEGF	bioentities_symbol	VEGFB	7423
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
VEGF	VEGF	bioentities_symbol	VEGFA	7422
