word	source	identifier
NAD	MESH	D009243
NADH	MESH	D009243
AMP	MESH	D000249
Glucose	MESH	D005947
NADP	MESH	D009249
NADPH	MESH	D009249
ADP	MESH	D000244
phosphate	MESH	D010710
o F6P	MESH	D010100
O F1,6BP	MESH	C071196
2NADH	MESH	D009243
Ser	MESH	C530429
2ATP	MESH	D000255
Lactate	MESH	D019344
Pyruvate	MESH	D011773
2NAD	MESH	D009243
Val	MESH	C081489
O	MESH	D013481
Acetyl	MESH	C011632
CoA	MESH	C065987
Leu	MESH	C038361
Acetyl CoA	MESH	D000105
Ala	MESH	C026593
Citrate	MESH	C102006
TCA	MESH	C000589078
16NADH	MESH	D009243
Arg	MESH	C076685
Glu	MESH	C094686
4ATP	MESH	D000255
