word	source	identifier
Glucose	MESH	D005947
Proline	MESH	C489032
Fructose	MESH	D005632
Butyrate	MESH	D002087
5-Aminovalerate	MESH	C004387
Glyceraldehyde	MESH	D005985
Butanol	MESH	D000440
Butyryl-CoA	MESH	C024343
Alcohol	MESH	D000431
Butyryl	MESH	C024343
Crotonyl	MESH	C010701
Succinyl-CoA	MESH	C012046
Formate	MESH	D005561
Propionate	MESH	D011422
Ac-CoA-acetyl	MESH	D000105
Glycine	MESH	D005998
Lactoyl-CoA	MESH	C047009
Acryloyl	MESH	C026200
butyryl-CoA	MESH	C024343
Pyruvate	MESH	D011773
formate	MESH	D005561
Acetylphosphate		
Acetate	MESH	D000085
Lactate	MESH	D019344
Oxaloacetate	MESH	D010071
Ethanol	MESH	D000431
Citrate	MESH	C102006
Aspartate		
Asp	MESH	C108952
Isocitrate	MESH	D007523
CO2	MESH	D002245
2-Oxoglutarate	MESH	C029743
NAD	MESH	D009243
Glutamate		
Rex	MESH	C011481
Succinate	MESH	D013386
Succinyl-CoA:acetate	MESH	C012046
ATP	MESH	D000255
Crotonyl-CoA	MESH	C010701
Methionine	MESH	D008715
