word	symbol	source	hgnc_symbol	entrez
Ac,ManNR,	AC	bioentities_symbol	ADCY2	108
Ac,ManNR,	AC	bioentities_symbol	ADCY1	107
Ac,ManNR,	AC	bioentities_symbol	ADCY7	113
Ac,ManNR,	AC	bioentities_symbol	ADCY3	109
Ac,ManNR,	AC	bioentities_symbol	ADCY6	112
Ac,ManNR,	AC	bioentities_symbol	ADCY4	196883
Ac,ManNR,	AC	bioentities_symbol	ADCY8	114
Ac,ManNR,	AC	bioentities_symbol	ADCY10	55811
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
Ac,ManNR,	AC	bioentities_symbol	ADCY5	111
Ac,ManNR,	AC	bioentities_symbol	ADCY9	115
