word	symbol	source	hgnc_symbol	entrez
C3	C3	hgnc_symbol	C3	718
NFKB	NFKB	bioentities_symbol	NFKB1	4790
Chemokines	Chemokine	bioentities_symbol	PF4	5196
MAVS	MAVS	hgnc_symbol	MAVS	57506
Chemokines	Chemokine	bioentities_symbol	PPBP	5473
NFKB	NFKB	bioentities_symbol	RELA	5970
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
Chemokines	Chemokine	bioentities_symbol	CXCL13	10563
Chemokines	Chemokine	bioentities_symbol	CXCL3	2921
NFKB	NFKB	bioentities_symbol	REL	5966
Chemokines	Chemokine	bioentities_symbol	CXCL8	3576
C5	C5	hgnc_symbol	C5	727
Chemokines	Chemokine	bioentities_symbol	CXCL9	4283
↑NLRP3	NLRP3	hgnc_symbol	NLRP3	114548
Chemokines	Chemokine	bioentities_symbol	CXCL6	6372
Chemokines	Chemokine	bioentities_symbol	CXCL10	3627
NFKB	NFKB	bioentities_symbol	NFKB2	4791
NFKB	NFKB	bioentities_symbol	RELB	5971
IFN	IFN	hgnc_alias_symbol	IFNA1	3439
IRF3	IRF3	hgnc_symbol	IRF3	3661
Chemokines	Chemokine	bioentities_symbol	CXCL2	2920
Chemokines	Chemokine	bioentities_symbol	CXCL11	6373
Chemokines	Chemokine	bioentities_symbol	CXCL14	9547
Chemokines	Chemokine	bioentities_symbol	CXCL12	6387
Chemokines	Chemokine	bioentities_symbol	CXCL1	2919
Chemokines	Chemokine	bioentities_symbol	CXCL5	6374
IRF	IRF	hgnc_alias_symbol	TRIM63	84676
