word	symbol	source	hgnc_symbol	entrez
OX40L	OX-40L	hgnc_alias_symbol	TNFSF4	7292
CD4	CD4	hgnc_symbol	CD4	920
TCR	TCR	bioentities_symbol	TRA	6955
DKK1/defensin-2	DKK1	hgnc_symbol	DKK1	22943
OX40	OX40	hgnc_alias_symbol	TNFRSF4	7293
TCR	TCR	bioentities_symbol	TRD	6964
CCR5	CCR5	hgnc_symbol	CCR5	1234
TCR	TCR	bioentities_symbol	TRB	6957
PD-1	PD-1	hgnc_alias_symbol	PDCD1	5133
CD86	CD86	hgnc_symbol	CD86	942
CCR6	CCR6	hgnc_symbol	CCR6	1235
TCR	TCR	bioentities_symbol	TRG	6965
CD40	CD40	hgnc_symbol	CD40	958
B7H1	B7-H1	hgnc_alias_symbol	CD274	29126
CD28	CD28	hgnc_symbol	CD28	940
CD40L	CD40L	hgnc_alias_symbol	CD40LG	959
CD8	CD8	bioentities_symbol	CD8B	926
CCR7	CCR7	hgnc_symbol	CCR7	1236
CD80-	CD80	hgnc_symbol	CD80	941
CD8	CD8	bioentities_symbol	CD8A	925
