word	source	identifier
Sulfur	MESH	D013455
Nitrogen	MESH	D009584
L-Serine	MESH	C047902
APR	MESH	C439689
L-Cysteine L-Glutamate		
O-Succinyl	MESH	C035687
homoserine	MESH	C088386
Glutamylcysteine	MESH	C017341
L-Homoserine	MESH	C015926
L-Cystathionine	MESH	D003540
GSH	MESH	D005978
SGlutathione		
Homocysteine	MESH	D006710
L-Aspartate 4-semialdehyde		
L-4-Aspartyl phosphate	MESH	C080396
L-Methionine	MESH	D008715
Cysteine	MESH	D003545
methionine	MESH	D008715
Glutathione	MESH	D005978
L-Aspartate		
S-Adenosyl	MESH	C016207
Aspartate		
1-Aminocyclopropane	MESH	C100229
1-carboxylate	MESH	C503382
Ethylene	MESH	D005030
