word	source	identifier
Quinolinic acid	MESH	D017378
Quinolinate	MESH	D017378
Nicotinic acid	MESH	D009539
Nicotinate	MESH	D009525
Nicotinic acid mononucleotide	MESH	C002953
NAMN		
Nicotinamide	MESH	D009536
NAMN Adenylyl	MESH	C015492
Nicotinic acid-adenine dinucleotide	MESH	C018348
NAAD	MESH	C053851
NAD	MESH	D009243
NMN	MESH	C070650
NADH	MESH	D009243
mononucleotide	MESH	D009537
N	MESH	D009584
N'-Methylnicotinamide	MESH	C008472
NADP	MESH	D009249
NADPH	MESH	D009249
Aldehyde	MESH	D000447
N'-Methyl	MESH	C031105
pyridone carboxamides	MESH	C523389
2-PY	MESH	C525085
4-PY	MESH	C525085
