word	source	identifier
Me-Lys	MESH	C026591
Amino acids	MESH	D000596
Glutamate		
TCA	MESH	C000589078
Glutamate Glutamine		
Asparagine	MESH	C050801
Aspartate		
Citrate	MESH	C102006
Lys	MESH	C026591
Succinyl-CoA	MESH	C012046
Pyrimidine	MESH	C030986
Succinate	MESH	D013386
Dihydropyrimidine	MESH	C586280
Acetyl-CoA	MESH	D000105
Malonyl CoA	MESH	D008316
Ac	MESH	D000186
Acetyl CoA	MESH	D000105
Acetate	MESH	D000085
Pyruvate	MESH	D011773
ATP	MESH	D000255
Glucose	MESH	D005947
Methionine	MESH	D008715
PGE	MESH	D011458
Eicosanoids	MESH	D015777
Cholesterol	MESH	D002784
1-carbon	MESH	D002244
Mevalonate	MESH	D008798
HMG-COA	MESH	C479798
