word	source	identifier
Threonic acid	MESH	C011369
Fructose	MESH	D005632
Sucrose	MESH	D013395
Galactose	MESH	D005690
Glucose	MESH	D005947
Arabinose	MESH	D001089
Indole	MESH	C030374
Glucosinolates	MESH	D005961
4-Methoxyglucobrassicin	MESH	C403468
4-Hydroxyglucobrassicin	MESH	C428965
Glucobrassicin	MESH	C048308
Phosphoric acid	MESH	D010756
O No	MESH	D013481
Glycerol	MESH	D005990
Myoinositol	MESH	D007294
Glyceric acid	MESH	C042971
Glycine	MESH	D005998
Serine	MESH	C047902
Cysteine	MESH	D003545
Tryptophan		
Lactic acid	MESH	D019344
Phenylalanine Ferulic acid Sinapie acid	MESH	C004999
Alanine	MESH	D000409
Pyruvic acid	MESH	D019289
Ethanolamine	MESH	D004983
Violaxanthin	MESH	C005613
Lutein	MESH	D014975
Isoleucine	MESH	C043801
alpha-Carotene	MESH	C041635
beta-Carotene beta-Cryptoxanthin	MESH	D065366
Zeaxanthin	MESH	D065146
Threonine	MESH	C061951
Valine	MESH	C521924
Lysine	MESH	C114808
Aspartic acid	MESH	C403564
Glucoraphasatin Methionine	MESH	C507366
Progoitrin	MESH	C009048
beta-Tocopherol	MESH	D024503
Tocopherols	MESH	D024505
gamma-Tocopherol alpha-Tocopherol	MESH	D024504
Acetyl-CoA	MESH	D000105
Oxaloacetic acid	MESH	D062907
Malic acid	MESH	C030298
Fumaric acid	MESH	C032005
Succinic acid	MESH	D019802
Asparagine	MESH	C050801
Urea	MESH	D014508
Eicosanol	MESH	C046799
Heneicosanol		
Brassicasterol	MESH	C003532
Campesterol Phytosterols	MESH	D010840
Cholesterol	MESH	D002784
beta-Sitosterol Stigmasterol	MESH	D013265
Citric acid	MESH	D019343
Docosanol	MESH	C529236
Tricosanol	MESH	C469890
C23	MESH	C038399
Tetracosanol		
Hexacosanol	MESH	C051942
Heptacosanol		
Octacosanol	MESH	C044309
Triacontanol	MESH	C047578
Putrescine	MESH	D011700
4-Aminiobutanoic acid Glutamic acid Pyroglutamic acid	MESH	D011761
Glutamine	MESH	C578860
Proline	MESH	C489032
Policosanols	MESH	C080710
