word	symbol	source	hgnc_symbol	entrez
Caspase	Caspase	bioentities_symbol	CASP1	834
Caspase	Caspase	bioentities_symbol	CASP5	838
ERK	ERK	bioentities_symbol	MAPK3	5595
Caspase	Caspase	bioentities_symbol	CASP6	839
Caspase	Caspase	bioentities_symbol	CASP4	837
Caspase	Caspase	bioentities_symbol	CASP3	836
Caspase	Caspase	bioentities_symbol	CASP14	23581
Caspase	Caspase	bioentities_symbol	CASP12	100506742
Caspase	Caspase	bioentities_symbol	CASP2	835
CFTR	CFTR	hgnc_symbol	CFTR	1080
ERK	ERK	bioentities_symbol	MAPK1	5594
Caspase	Caspase	bioentities_symbol	CASP8	841
Cav	CAV	bioentities_symbol	CAV3	859
Caspase	Caspase	bioentities_symbol	CASP9	842
EGFR	EGFR	hgnc_symbol	EGFR	1956
Cav	CAV	bioentities_symbol	CAV1	857
Cav	CAV	bioentities_symbol	CAV2	858
Src	SRC	hgnc_symbol	SRC	6714
Caspase	Caspase	bioentities_symbol	CASP7	840
MEK	MEK	bioentities_symbol	MAP2K1	5604
MEK	MEK	bioentities_symbol	MAP2K2	5605
B-Raf	BRAF	hgnc_symbol	BRAF	673
Caspase	Caspase	bioentities_symbol	CASP10	843
Bax	BAX	hgnc_symbol	BAX	581
