word	source	identifier
Leucocyanidin	MESH	C001532
Dihydroquercetin	MESH	C003377
Naringenin flavanone	MESH	C005273
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Naringenin chalcone	MESH	C027329
Leucodelphinidin	MESH	C031451
Dihydrokaempferol	MESH	C080220
Cyanidin-3-glucoside	MESH	C114438
Petunidin-3-glucoside Malvidin-3-glucoside	MESH	C455107
Dihydromyricetin	MESH	C472036
Peonidin-3-glucoside	MESH	C480521
Delphinidin-3-glucoside	MESH	C494120
Phenylalanine	MESH	D010649
Proanthocyanidins	MESH	D044945
Flavonols	MESH	D044948
