word	symbol	source	hgnc_symbol	entrez
mdl-1	MDL-1	hgnc_alias_symbol	CLEC5A	23601
lin-2	LIN2	hgnc_alias_symbol	CASK	8573
pdk-1	PDK1	hgnc_symbol	PDK1	5163
lin-1	LIN1	hgnc_alias_symbol	CD2BP2	10421
Wnt	WNT	bioentities_symbol	WNT3A	89780
ERK	ERK	bioentities_symbol	MAPK3	5595
med-1)	MED1	hgnc_symbol	MED1	5469
fat	FAT	hgnc_alias_symbol	CD36	948
lin-10	LIN10	hgnc_prev_symbol	C16orf70	80262
Wnt	WNT	bioentities_symbol	WNT5B	81029
Wnt	WNT	bioentities_symbol	WNT2	7472
jnk-1	JNK1	hgnc_alias_symbol	MAPK8	5599
med-2	MED2	hgnc_alias_symbol	MED29	55588
JNK	JNK	bioentities_symbol	MAPK9	5601
par-4	par-4	hgnc_alias_symbol	PAWR	5074
JNK	JNK	bioentities_symbol	MAPK10	5602
JNK	JNK	bioentities_symbol	MAPK8	5599
Wnt	WNT	bioentities_symbol	WNT7A	7476
mek-1	MEK1	hgnc_alias_symbol	MAP2K1	5604
ERK	ERK	bioentities_symbol	MAPK1	5594
Wnt	WNT	bioentities_symbol	WNT3	7473
Notch	Notch	bioentities_symbol	NOTCH3	4854
Wnt	WNT	bioentities_symbol	WNT10A	80326
gcs-1	GCS1	hgnc_alias_symbol	MOGS	7841
jip-1	JIP-1	hgnc_alias_symbol	MAPK8IP1	9479
hif-1	HIF-1	hgnc_alias_symbol	SETD2	29072
Notch	Notch	bioentities_symbol	NOTCH4	4855
ire-1	IRE1	hgnc_alias_symbol	ERN1	2081
ist-1	IST1	hgnc_symbol	IST1	9798
Notch	Notch	bioentities_symbol	NOTCH2	4853
rps-6	RPS6	hgnc_symbol	RPS6	6194
Wnt	WNT	bioentities_symbol	WNT4	54361
Wnt	WNT	bioentities_symbol	WNT1	7471
gsk-3	GSK3	bioentities_symbol	GSK3A	2931
ctl-2	CTL2	hgnc_alias_symbol	SLC44A2	57153
Wnt	WNT	bioentities_symbol	WNT5A	7474
Wnt	WNT	bioentities_symbol	WNT6	7475
Wnt	WNT	bioentities_symbol	WNT9A	7483
mek-2	MEK2	hgnc_alias_symbol	MAP2K2	5605
hsf-1	hSF-1	hgnc_alias_symbol	NR5A1	2516
Wnt	WNT	bioentities_symbol	WNT2B	7482
akt-1	AKT1	hgnc_symbol	AKT1	207
Wnt	WNT	bioentities_symbol	WNT9B	7484
ctl-1	CTL1	hgnc_alias_symbol	SLC44A1	23446
Wnt	WNT	bioentities_symbol	WNT16	51384
vhl-1	VHL1	hgnc_alias_symbol	VHL	7428
Wnt	WNT	bioentities_symbol	WNT7B	7477
gsk-3	GSK3	bioentities_symbol	GSK3B	2932
mlk-1	MLK1	hgnc_prev_symbol	MAP3K9	4293
Wnt	WNT	bioentities_symbol	WNT11	7481
Wnt	WNT	bioentities_symbol	WNT10B	7480
Notch	Notch	bioentities_symbol	NOTCH1	4851
TOR	TOR	hgnc_alias_symbol	RORC	6097
sgk-1-	SGK1	hgnc_symbol	SGK1	6446
aap-1	AAP1	hgnc_alias_symbol	RYBP	23429
akt-2	AKT2	hgnc_symbol	AKT2	208
Wnt	WNT	bioentities_symbol	WNT8A	7478
sos-1	SOS1	hgnc_symbol	SOS1	6654
Wnt	WNT	bioentities_symbol	WNT8B	7479
cst-1	CST1	hgnc_symbol	CST1	1469
shc-1	SHC1	hgnc_symbol	SHC1	6464
sod-3	SOD3	hgnc_symbol	SOD3	6649
aha-1	Aha1	hgnc_alias_symbol	AHSA1	10598
