word	source	identifier
Succinyl-CoA	MESH	C012046
Alanine	MESH	D000409
Arginine	MESH	D001120
Asparagine	MESH	D001216
Aspartate	MESH	D001224
Cysteine	MESH	D003545
Fumarate	MESH	D005650
Glutamine	MESH	D005973
Glycine	MESH	D005998
Histidine	MESH	D006639
Isocitrate	MESH	D007523
Isoleucine	MESH	D007532
Leucine	MESH	D007930
Lysine	MESH	D008239
Methionine	MESH	D008715
Oxaloacetate	MESH	D010071
Phenylalanine	MESH	D010649
Proline	MESH	D011392
Pyruvate	MESH	D011773
Serine	MESH	D012694
Succinate	MESH	D013386
Threonine	MESH	D013912
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
Valine	MESH	D014633
Glutamate	MESH	D018698
