word	symbol	source	hgnc_symbol	entrez
TRAF2,5	TRAF2	hgnc_symbol	TRAF2	7186
LPS	LPS	hgnc_prev_symbol	IRF6	3664
(NOD2)	NOD2	hgnc_symbol	NOD2	64127
TPL2	Tpl-2	hgnc_alias_symbol	MAP3K8	1326
NEMO	NEMO	hgnc_alias_symbol	IKBKG	8517
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
TAB2/3	TAB2	hgnc_symbol	TAB2	23118
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
JNK	JNK	bioentities_symbol	MAPK10	5602
TAB1TAB2/3	TAB3	hgnc_symbol	TAB3	257397
TLR1	TLR1	hgnc_symbol	TLR1	7096
TLR2/	TLR2	hgnc_symbol	TLR2	7097
TBK1	TBK1	hgnc_symbol	TBK1	29110
TIRAP	TIRAP	hgnc_symbol	TIRAP	114609
TLR7,TLR8,	TLR8	hgnc_symbol	TLR8	51311
TLR7,TLR8,	TLR7	hgnc_symbol	TLR7	51284
p38	p38	bioentities_symbol	MAPK14	1432
AP1	AP1	bioentities_symbol	FOSL2	2355
AP1	AP1	bioentities_symbol	JUNB	3726
AP1	AP1	bioentities_symbol	JUND	3727
TRAF2,5	TRAF5	hgnc_symbol	TRAF5	7188
TRAF3	TRAF3	hgnc_symbol	TRAF3	7187
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
ERK	ERK	bioentities_symbol	MAPK3	5595
IKKA	IKK-alpha	hgnc_alias_symbol	CHUK	1147
TLR3	TLR3	hgnc_symbol	TLR3	7098
p38	p38	bioentities_symbol	MAPK11	5600
AP1	AP1	bioentities_symbol	JUN	3725
AP1	AP1	bioentities_symbol	FOS	2353
TLR9	TLR9	hgnc_symbol	TLR9	54106
JNK	JNK	bioentities_symbol	MAPK8	5599
JNK	JNK	bioentities_symbol	MAPK9	5601
STING	STING	hgnc_alias_symbol	TMEM173	340061
TAB1	TAB1	hgnc_symbol	TAB1	10454
MAVS	MAVS	hgnc_symbol	MAVS	57506
MyD88	MYD88	hgnc_symbol	MYD88	4615
ERK	ERK	bioentities_symbol	MAPK1	5594
TLR5	TLR5	hgnc_symbol	TLR5	7100
AP1	AP1	bioentities_symbol	FOSB	2354
IKKE	IKKE	hgnc_alias_symbol	IKBKE	9641
TLR4	TLR4	hgnc_symbol	TLR4	7099
IRAK1,2	IRAK1	hgnc_symbol	IRAK1	3654
IRAK1,2	IRAK2	hgnc_symbol	IRAK2	3656
p38	p38	bioentities_symbol	MAPK12	6300
RIP1	RIP-1	hgnc_alias_symbol	KRR1	11103
IRF3	IRF3	hgnc_symbol	IRF3	3661
AP1	AP1	bioentities_symbol	FOSL1	8061
CGAS	CGAS	hgnc_symbol	CGAS	115004
p38	p38	bioentities_symbol	MAPK13	5603
IRAK4	IRAK4	hgnc_symbol	IRAK4	51135
TLR6	TLR6	hgnc_symbol	TLR6	10333
