word	source	identifier
Pentose phosphate	MESH	D010429
Purine	MESH	D011687
D-Erythrose-4-P	MESH	C073321
Phosphoenol pyruvate	MESH	C015443
L-Ala	MESH	C435323
2-Dehydro-3deoxy-D-arabino-heponate-7-P	MESH	C013469
Gly Gly Gly Gly Gly	MESH	C070361
Al	MESH	D000535
6-pyruvolyl-5,6,7,8-tetrahydropterin	MESH	C005063
Lys	MESH	C026591
Ser	MESH	C530429
6-hydroxymethyl-7,8-tetrahydropterin	MESH	C011552
Dihydropterin-CH	MESH	C025596
O-PP	MESH	C466065
DHPS	MESH	C571011
Dihydropteroate	MESH	C000978
Dihydrofolate	MESH	C010920
4-Amino-4-deoxychorismate	MESH	D000596
Amino Benzoic acid	MESH	D010129
PABA	MESH	C485370
Serine	MESH	C047902
ATP	MESH	D000255
Glycine	MESH	D005998
Met	MESH	C034758
CH2THF	MESH	C006461
Methionine	MESH	D008715
Folate	MESH	D005492
CH	MESH	C103208
HCY	MESH	C051818
5-CH	MESH	C103208
THF	MESH	C006461
Adenosine	MESH	D000241
