word	source	identifier
Leflunomide	MESH	C045463
Teriflunomide	MESH	C527525
Phenelzine	MESH	D010624
Bromopyruvate	MESH	C017092
Lonidamine	MESH	C016371
Thenoyltrifluoroacetone	MESH	D013804
Troglitazone	MESH	C057693
GKT136901	MESH	C554850
GKT137831	MESH	C576694
Allopurinol	MESH	D000493
Topiroxostat		
Vitamin E	MESH	D014810
Apocynin	MESH	C056165
Isoquercetin		
Juniferdin	MESH	C561768
Origamicin	MESH	C515679
Quercetin-3-rutinoside	MESH	D012431
BAY 87-2243	MESH	C000591541
Canagliflozin	MESH	C552334
Celastrol	MESH	C050414
Metformin	MESH	D008687
Xanthohumol	MESH	C104536
Atovaquone	MESH	D053626
