word	symbol	source	hgnc_symbol	entrez
RAF	RAF	bioentities_symbol	ARAF	369
RAF	RAF	bioentities_symbol	BRAF	673
RAF	RAF	bioentities_symbol	RAF1	5894
PKG	PKG	hgnc_alias_symbol	PRKG1	5592
GMP	GMP	hgnc_alias_symbol	NT5C2	22978
IMP	IMP	hgnc_alias_symbol	BRAP	8315
МЕК	MEK	bioentities_symbol	MAP2K1	5604
МЕК	MEK	bioentities_symbol	MAP2K2	5605
PRPS2	PRPS2	hgnc_symbol	PRPS2	5634
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
c-MYC	MYC	hgnc_symbol	MYC	4609
sox2	SOX2	hgnc_symbol	SOX2	6657
NANOG	NANOG	hgnc_symbol	NANOG	79923
KLF4	KLF4	hgnc_symbol	KLF4	9314
