word	source	identifier
3-BPPA	MESH	C044749
3-BrOP	MESH	C568307
Glucose	MESH	D005947
MMF	MESH	C113397
Gemcitabine	MESH	C056507
MPA	MESH	C051945
Pentose Phosphate Nucleotide	MESH	D009711
H	MESH	D006859
DCAH		
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Lactate	MESH	D019344
Acetate	MESH	D000085
Citrate	MESH	C102006
Oxaloacetate	MESH	D010071
TCA	MESH	C000589078
Isocitrate	MESH	D007523
NADP	MESH	D009249
NADPH	MESH	D009249
Succinate	MESH	D013386
Prolyl	MESH	C065612
Glutamate		
Glutamine	MESH	C578860
Glutathione	MESH	D005978
