word	source	identifier
Valine	MESH	C521924
leucine	MESH	C038361
isoleucine	MESH	C043801
Leucine	MESH	C038361
Isoleucine	MESH	C043801
Fatty acid	MESH	D005227
o-hydroxy	MESH	D010100
fatty acid	MESH	D005227
Palmitic acid	MESH	D019308
Acylcarnitine	MESH	C116917
Acetyl-CoA	MESH	D000105
Acetoacetyl-CoA	MESH	C010667
Propionyl-CoA	MESH	C009061
citrate	MESH	C102006
Acetyl-CoA O	MESH	D000105
Methylmalonyl	MESH	C015357
Aderosine		
monopfiosphate		
Adenosine	MESH	D000241
triphosphate	MESH	C005692
Isolecine		
Linoleic	MESH	D008041
