word	source	identifier
Lysine	MESH	C114808
2-Amino	MESH	D000596
L-2-Aminoadipyl	MESH	C039168
Leystemyl Dvaline leopenicillin		
cephalosporin C cephaloeporin C Cephalosporin C	MESH	C025163
Penicillin N	MESH	C006414
Amino	MESH	D000596
cephalorporanate		
LValine		
Penacilloie acid O 3526	MESH	D013481
Cephalosporine		
6-Aminopenicillanac acid 03511I	MESH	D007455
Penicilline		
O-Caubamoyl-descetyl-O	MESH	D013481
cephalospofin C	MESH	D002244
O	MESH	D013481
descetykephalosporinC	MESH	D002244
Cephamycin C	MESH	C024925
