word	source	identifier
Glucose	MESH	D005947
B-Fructose-6P	MESH	D005632
Methanol	MESH	D000432
Formaldehyde	MESH	D005557
B-Glucose	MESH	D005947
Glycerone	MESH	C003037
S-Hydroxy	MESH	D013455
methyl-glutathione	MESH	D005978
S-Formyl-glutathione B-Fructose	MESH	D005632
Fructose	MESH	D005632
Gluconate	MESH	D005942
Glyceraldehyde	MESH	D005985
Ribulose	MESH	C100182
Ribose-5P	MESH	D012266
Ribose	MESH	D012266
Glyceraldehyde-3P	MESH	D005985
pyrimidine	MESH	C030986
2-Nyddroxy	MESH	C021591
ethyl	MESH	C007650
Pyruvate	MESH	D011773
Phosphoenol	MESH	C015443
pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Ethanol	MESH	D000431
S-acetyl	MESH	D013455
dihydrolipoamide	MESH	C007409
Acetate	MESH	D000085
Acetaldehyde	MESH	D000079
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Oxalosuccinate		
S-Succinyl	MESH	C511650
Succinate	MESH	D013386
Succinyl	MESH	C035687
2-Oxoglutarate	MESH	C029743
