word	source	identifier
Geldanamycin	MESH	C001277
Lysophosphatidic Acid	MESH	C032881
Phosphatidylinositol-3-phosphate	MESH	C055525
Phenethyl Isothiocyanate	MESH	C058305
Pelargonidin chloride	MESH	C066957
PD98059	MESH	C093973
Adenosine	MESH	D000241
5-Azacytidine	MESH	D001374
Azathioprine	MESH	D001379
Camptothecin	MESH	D002166
Cyclophosphamide	MESH	D003520
Deoxycholate	MESH	D003840
Bucladesine	MESH	D003994
Diethylnitrosamine	MESH	D004052
Beta-estradiol	MESH	D004958
Forskolin	MESH	D005576
Glutathione	MESH	D005978
Hydroxychloroquine Enoxaparin	MESH	D006886
O Methotrexate	MESH	D008727
Nicotine	MESH	D009538
Rotenone	MESH	D012402
Sulfanilamide	MESH	D013424
Phorbol myristate acetate	MESH	D013755
Retinoic Acid	MESH	D014212
